i1,out_cohortOrdinal,out_pointOrdinal,out_ageSlot,out_ppOrdinal,out_SCC,out_modelYearID,out_polProcessID,out_pollutantID,out_processID,out_yearID,out_monthID,out_dayID,out_countyID,out_hourID,out_stateID,out_fuelTypeID,out_zoneID,out_linkID,out_sourceTypeID,out_regClassID,out_fuelSubTypeID,out_engTechID,out_sectorID,out_hpID,out_emissionQuant
1510,53,15,6,2,2260004030,2015,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.9395866394043
1511,53,15,6,3,2260004030,2015,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.31427574157715
1512,53,15,6,4,2260004030,2015,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.54130554199219
1513,53,15,6,5,2260004030,2015,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009637040086090565
1514,53,15,6,6,2260004030,2015,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.404179096221924
1515,53,15,6,7,2260004030,2015,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.140571117401123
1516,53,15,6,8,2260004030,2015,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.292365550994873
1517,53,15,6,9,2260004030,2015,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4308494031429291
1518,53,15,6,10,2260004030,2015,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.79662322998047
1519,53,15,6,11,2260004030,2015,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.25375366210938
1520,53,15,6,12,2260004030,2015,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000049181085159943905
1521,53,15,6,13,2260004030,2015,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001729534997139126
1522,53,15,6,14,2260004030,2015,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000006011021582708054
1523,53,15,6,15,2260004030,2015,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00007431809353874996
1524,53,15,6,16,2260004030,2015,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00008360784704564139
1525,53,15,6,17,2260004030,2015,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01179706770926714
1526,53,15,6,18,2260004030,2015,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,926.5355224609375
1527,53,15,6,19,2260004030,2015,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,980.554931640625
1528,53,15,6,20,2260004030,2015,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1026.4945068359375
1529,53,15,6,21,2260004030,2015,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,975.5035400390625
1530,53,15,6,22,2260004030,2015,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,730.3616943359375
1531,53,15,6,23,2260004030,2015,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7646.7373046875
1532,53,15,6,24,2260004030,2015,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,164.18563842773438
1533,53,15,6,25,2260004030,2015,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.05078125
1534,53,15,6,26,2260004030,2015,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000003017806227134656
1535,53,15,6,27,2260004030,2015,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000053100544794570936
1536,53,15,6,28,2260004030,2015,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05462820082902908
1537,53,15,6,29,2260004030,2015,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0192923545837402
1538,54,15,7,1,2260004030,2014,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,569.95751953125
1539,54,15,7,2,2260004030,2014,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.924711227416992
1540,54,15,7,3,2260004030,2014,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.733804702758789
1541,54,15,7,4,2260004030,2014,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.58525466918945
1542,54,15,7,5,2260004030,2014,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005648168735206127
1543,54,15,7,6,2260004030,2014,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5812435150146484
1544,54,15,7,7,2260004030,2014,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.185014247894287
1545,54,15,7,8,2260004030,2014,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5157105922698975
1546,54,15,7,9,2260004030,2014,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25251632928848267
1547,54,15,7,10,2260004030,2014,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.423606872558594
1548,54,15,7,11,2260004030,2014,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.17498779296875
1549,54,15,7,12,2260004030,2014,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000028824522360082483
1550,54,15,7,13,2260004030,2014,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00010136624041479081
1551,54,15,7,14,2260004030,2014,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000035229970762884477
1552,54,15,7,15,2260004030,2014,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00004355705823400058
1553,54,15,7,16,2260004030,2014,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000490016900585033
1554,54,15,7,17,2260004030,2014,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006914137862622738
1555,54,15,7,18,2260004030,2014,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,543.0327758789063
1556,54,15,7,19,2260004030,2014,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,574.6930541992188
1557,54,15,7,20,2260004030,2014,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,601.61767578125
1558,54,15,7,21,2260004030,2014,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,571.732421875
1559,54,15,7,22,2260004030,2014,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,428.057373046875
1560,54,15,7,23,2260004030,2014,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4481.6728515625
1561,54,15,7,24,2260004030,2014,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.22749328613281
1562,54,15,7,25,2260004030,2014,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.529296875
1563,54,15,7,26,2260004030,2014,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000001768704738225324
1564,54,15,7,27,2260004030,2014,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000031121678151224685
1565,54,15,7,28,2260004030,2014,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032017018646001816
1566,54,15,7,29,2260004030,2014,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1834861040115356
1567,55,15,8,1,2260004030,2013,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,316.0793151855469
1568,55,15,8,2,2260004030,2013,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.931541442871094
1569,55,15,8,3,2260004030,2013,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.952608108520508
1570,55,15,8,4,2260004030,2013,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.952653884887695
1571,55,15,8,5,2260004030,2013,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003132284851744771
1572,55,15,8,6,2260004030,2013,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4314709901809692
1573,55,15,8,7,2260004030,2013,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.320868492126465
1574,55,15,8,8,2260004030,2013,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.395128607749939
1575,55,15,8,9,2260004030,2013,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14003707468509674
1576,55,15,8,10,2260004030,2013,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.635841369628906
1577,55,15,8,11,2260004030,2013,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.834266662597656
1578,55,15,8,12,2260004030,2013,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000015985112895577913
1579,55,15,8,13,2260004030,2013,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00005621432137559168
1580,55,15,8,14,2260004030,2013,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000019537361595212133
1581,55,15,8,15,2260004030,2013,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000024155282517313026
1582,55,15,8,16,2260004030,2013,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00002717469396884553
1583,55,15,8,17,2260004030,2013,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038343488704413176
1584,55,15,8,18,2260004030,2013,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,301.1477966308594
1585,55,15,8,19,2260004030,2013,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,318.7054443359375
1586,55,15,8,20,2260004030,2013,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,333.636962890625
1587,55,15,8,21,2260004030,2013,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,317.0636291503906
1588,55,15,8,22,2260004030,2013,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,237.38624572753906
1589,55,15,8,23,2260004030,2013,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2485.3857421875
1590,55,15,8,24,2260004030,2013,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.364540100097656
1591,55,15,8,25,2260004030,2013,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.09537887573242
1592,55,15,8,26,2260004030,2013,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000009808643897102343
1593,55,15,8,27,2260004030,2013,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000017259037948802458
1594,55,15,8,28,2260004030,2013,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01775556243956089
1595,55,15,8,29,2260004030,2013,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.65632164478302
1596,56,15,9,1,2260004030,2012,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.93202209472656
1597,56,15,9,2,2260004030,2012,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.004213809967041
1598,56,15,9,3,2260004030,2012,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.994979739189148
1599,56,15,9,4,2260004030,2012,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.357295513153076
1600,56,15,9,5,2260004030,2012,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010497659677639604
1601,56,15,9,6,2260004030,2012,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4797486364841461
1602,56,15,9,7,2260004030,2012,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7778246402740479
1603,56,15,9,8,2260004030,2012,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4675687551498413
1604,56,15,9,9,2260004030,2012,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046932563185691833
1605,56,15,9,10,2260004030,2012,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.256549835205078
1606,56,15,9,11,2260004030,2012,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.652763366699219
1607,56,15,9,12,2260004030,2012,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000005357311465559178
1608,56,15,9,13,2260004030,2012,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000018839878975995816
1609,56,15,9,14,2260004030,2012,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000006547825392999584
1610,56,15,9,15,2260004030,2012,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000008095493285509292
1611,56,15,9,16,2260004030,2012,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000009107429832511116
1612,56,15,9,17,2260004030,2012,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012850584462285042
1613,56,15,9,18,2260004030,2012,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.92781066894531
1614,56,15,9,19,2260004030,2012,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.8121566772461
1615,56,15,9,20,2260004030,2012,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.81636810302734
1616,56,15,9,21,2260004030,2012,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.26191711425781
1617,56,15,9,22,2260004030,2012,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.55853271484375
1618,56,15,9,23,2260004030,2012,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,832.9615478515625
1619,56,15,9,24,2260004030,2012,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.884794235229492
1620,56,15,9,25,2260004030,2012,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.454011917114258
1621,56,15,9,26,2260004030,2012,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000328730598297966
1622,56,15,9,27,2260004030,2012,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000000005784259789892721
1623,56,15,9,28,2260004030,2012,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005950667429715395
1624,56,15,9,29,2260004030,2012,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21996216475963593
1625,57,19,1,1,2260004031,2020,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40713.140625
1626,57,19,1,2,2260004031,2020,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1358.7274169921875
1627,57,19,1,3,2260004031,2020,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,646.9267578125
1628,57,19,1,4,2260004031,2020,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3064.90673828125
1629,57,19,1,5,2260004031,2020,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4183127284049988
1630,57,19,1,6,2260004031,2020,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.9158935546875
1631,57,19,1,7,2260004031,2020,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,253.67733764648438
1632,57,19,1,8,2260004031,2020,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160.35760498046875
1633,57,19,1,9,2260004031,2020,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.3016414642334
1634,57,19,1,10,2260004031,2020,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3225.99462890625
1635,57,19,1,11,2260004031,2020,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3000.432861328125
1636,57,19,1,12,2260004031,2020,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0001944099203683436
1637,57,19,1,13,2260004031,2020,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006836749613285065
1638,57,19,1,14,2260004031,2020,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000023761214833939448
1639,57,19,1,15,2260004031,2020,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00293775019235909
1640,57,19,1,16,2260004031,2020,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00330496858805418
1641,57,19,1,17,2260004031,2020,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5120725035667419
1642,57,19,1,18,2260004031,2020,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39354.4140625
1643,57,19,1,19,2260004031,2020,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41683.3515625
1644,57,19,1,20,2260004031,2020,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43042.078125
1645,57,19,1,21,2260004031,2020,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41518.6015625
1646,57,19,1,22,2260004031,2020,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31077.896484375
1647,57,19,1,23,2260004031,2020,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,302271
1648,57,19,1,24,2260004031,2020,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7126.76708984375
1649,57,19,1,25,2260004031,2020,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6556.6259765625
1650,57,19,1,26,2260004031,2020,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000011929209620120673
1651,57,19,1,27,2260004031,2020,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000020990333915449355
1652,57,19,1,28,2260004031,2020,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3250417709350586
1653,57,19,1,29,2260004031,2020,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.94349670410156
1654,58,19,2,1,2260004031,2019,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42940.6171875
1655,58,19,2,2,2260004031,2019,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1440.02490234375
1656,58,19,2,3,2260004031,2019,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,683.7979736328125
1657,58,19,2,4,2260004031,2019,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3229.66748046875
1658,58,19,2,5,2260004031,2019,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4212705194950104
1659,58,19,2,6,2260004031,2019,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157.50051879882813
1660,58,19,2,7,2260004031,2019,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,268.11444091796875
1661,58,19,2,8,2260004031,2019,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.36947631835938
1662,58,19,2,9,2260004031,2019,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.299697875976563
1663,58,19,2,10,2260004031,2019,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3401.84375
1664,58,19,2,11,2260004031,2019,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3163.86083984375
1665,58,19,2,12,2260004031,2019,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00017675287381280214
1666,58,19,2,13,2260004031,2019,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006215809844434261
1667,58,19,2,14,2260004031,2019,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000021603129425784573
1668,58,19,2,15,2260004031,2019,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002670932561159134
1669,58,19,2,16,2260004031,2019,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003004798898473382
1670,58,19,2,17,2260004031,2019,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5156932473182678
1671,58,19,2,18,2260004031,2019,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41500.59375
1672,58,19,2,19,2260004031,2019,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43956.1171875
1673,58,19,2,20,2260004031,2019,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45396.140625
1674,58,19,2,21,2260004031,2019,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43781.7734375
1675,58,19,2,22,2260004031,2019,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32772.0390625
1676,58,19,2,23,2260004031,2019,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,274817.625
